ID,Address,AssessedValue
10-0-202,"40 MAIN ST, Unit 202",420600
10-0-203,"40 MAIN ST, Unit 203",371200
10-0-204,"40 MAIN ST, Unit 204",422200
10-0-205,"40 MAIN ST, Unit 205",337000
10-0-206,"40 MAIN ST, Unit 206",422200
10-0-207,"40 MAIN ST, Unit 207",554000
10-0-208,"40 MAIN ST, Unit 208",420200
10-0-301,"40 MAIN ST, Unit 301",364100
10-0-302,"40 MAIN ST, Unit 302",481900
10-0-303,"40 MAIN ST, Unit 303",340000
10-0-304,"40 MAIN ST, Unit 304",442900
10-0-305,"40 MAIN ST, Unit 305",343800
10-0-306,"40 MAIN ST, Unit 306",512100
10-0-307,"40 MAIN ST, Unit 307",521000
10-0-308,"40 MAIN ST, Unit 308",423500
10-0-401,"40 MAIN ST, Unit 401",344600
10-0-402,"40 MAIN ST, Unit 402",424500
10-0-403,"40 MAIN ST, Unit 403",345800
10-0-404,"40 MAIN ST, Unit 404",422200
10-0-405,"40 MAIN ST, Unit 405",343500
10-0-406,"40 MAIN ST, Unit 406",422200
10-0-407,"40 MAIN ST, Unit 407",517700
10-0-408,"40 MAIN ST, Unit 408",503300
10-0-501,"40 MAIN ST, Unit 501",371300
10-0-502,"40 MAIN ST, Unit 502",420200
10-0-503,"40 MAIN ST, Unit 503",343300
10-0-504,"40 MAIN ST, Unit 504",422200
10-0-505,"40 MAIN ST, Unit 505",397300
10-0-506,"40 MAIN ST, Unit 506",422200
10-0-507,"40 MAIN ST, Unit 507",527400
10-0-508,"40 MAIN ST, Unit 508",475200
13-0-502103,"426 MAIN ST, Unit 103",421400
13-0-502104,"426 MAIN ST, Unit 104",472200
13-0-502105,"426 MAIN ST, Unit 105",568500
13-0-502106,"426 MAIN ST, Unit 106",454900
13-0-502107,"426 MAIN ST, Unit 107",401000
13-0-502108,"426 MAIN ST, Unit 108",416000
13-0-502109,"426 MAIN ST, Unit 109",591600
13-0-502110,"426 MAIN ST, Unit 110",553100
13-0-502111,"426 MAIN ST, Unit 111",447000
13-0-502201,"426 MAIN ST, Unit 201",630100
13-0-502202,"426 MAIN ST, Unit 202",659800
13-0-502203,"426 MAIN ST, Unit 203",604300
13-0-502204,"426 MAIN ST, Unit 204",611200
13-0-502205,"426 MAIN ST, Unit 205",584300
13-0-502206,"426 MAIN ST, Unit 206",470800
13-0-502207,"426 MAIN ST, Unit 207",402300
13-0-502208,"426 MAIN ST, Unit 208",602900
13-0-502209,"426 MAIN ST, Unit 209",581100
13-0-502210,"426 MAIN ST, Unit 210",562500
13-0-502211,"426 MAIN ST, Unit 211",584700
13-0-502301,"426 MAIN ST, Unit 301",604500
13-0-502302,"426 MAIN ST, Unit 302",664900
13-0-502303,"426 MAIN ST, Unit 303",577500
13-0-502304,"426 MAIN ST, Unit 304",609600
13-0-502305,"426 MAIN ST, Unit 305",436400
13-0-502306,"426 MAIN ST, Unit 306",485900
13-0-502307,"426 MAIN ST, Unit 307",559800
13-0-502308,"426 MAIN ST, Unit 308",633600
13-0-502401,"426 MAIN ST, Unit 401",611500
13-0-502402,"426 MAIN ST, Unit 402",664000
13-0-502403,"426 MAIN ST, Unit 403",569300
13-0-502404,"426 MAIN ST, Unit 404",610600
13-0-502405,"426 MAIN ST, Unit 405",436100
13-0-502406,"426 MAIN ST, Unit 406",488100
13-0-502407,"426 MAIN ST, Unit 407",576400
13-0-502408,"426 MAIN ST, Unit 408",633100
13-0-502501,"426 MAIN ST, Unit 501",624900
13-0-502502,"426 MAIN ST, Unit 502",669800
13-0-502503,"426 MAIN ST, Unit 503",591900
13-0-502504,"426 MAIN ST, Unit 504",665300
13-0-502505,"426 MAIN ST, Unit 505",474100
13-0-502506,"426 MAIN ST, Unit 506",500700
13-0-502507,"426 MAIN ST, Unit 507",595800
13-0-502508,"426 MAIN ST, Unit 508",624800
18-0-226A,"436-438 MAIN ST, Unit 1",415000
18-0-226B,"436-438 MAIN ST, Unit 2",456600
18-0-226C,"436-438 MAIN ST, Unit 3",565200
10-0-101C,"44 MAIN ST, Unit 101",345800
10-0-102B,"44 MAIN ST, Unit 102",420200
10-0-103D,"44 MAIN ST, Unit 103",338600
10-0-106E,"44 MAIN ST, Unit 106",337000
10-0-107A,"44 MAIN ST, Unit 107",517700
10-0-108B,"44 MAIN ST, Unit 108",420200
10-0-201C,"44 MAIN ST, Unit 201",346100
10-0-202B,"44 MAIN ST, Unit 202",421000
10-0-203D,"44 MAIN ST, Unit 203",352400
10-0-204B,"44 MAIN ST, Unit 204",424100
10-0-205D,"44 MAIN ST, Unit 205",345700
10-0-206B,"44 MAIN ST, Unit 206",446300
10-0-207A,"44 MAIN ST, Unit 207",524500
10-0-208B,"44 MAIN ST, Unit 208",416500
10-0-301C,"44 MAIN ST, Unit 301",363200
10-0-302B,"44 MAIN ST, Unit 302",427300
10-0-303D,"44 MAIN ST, Unit 303",340000
10-0-304B,"44 MAIN ST, Unit 304",422200
10-0-305D,"44 MAIN ST, Unit 305",348900
10-0-306B,"44 MAIN ST, Unit 306",422200
10-0-307A,"44 MAIN ST, Unit 307",545100
10-0-308B,"44 MAIN ST, Unit 308",440900
10-0-401C,"44 MAIN ST, Unit 401",345800
10-0-402B,"44 MAIN ST, Unit 402",420600
10-0-403D,"44 MAIN ST, Unit 403",336200
10-0-404B,"44 MAIN ST, Unit 404",422600
10-0-405D,"44 MAIN ST, Unit 405",340000
10-0-406B,"44 MAIN ST, Unit 406",427900
10-0-407A,"44 MAIN ST, Unit 407",517700
10-0-408B,"44 MAIN ST, Unit 408",420200
10-0-501C,"44 MAIN ST, Unit 501",363500
10-0-502B,"44 MAIN ST, Unit 502",420200
10-0-503D,"44 MAIN ST, Unit 503",338600
10-0-504B,"44 MAIN ST, Unit 504",422200
10-0-505D,"44 MAIN ST, Unit 505",364200
10-0-506B,"44 MAIN ST, Unit 506",422200
10-0-507A,"44 MAIN ST, Unit 507",519600
10-0-508B,"44 MAIN ST, Unit 508",420200
18-0-293C,"471 MAIN ST, Unit 103",693700
18-0-293D,"471 MAIN ST, Unit 201",675800
18-0-293E,"471 MAIN ST, Unit 202",674400
18-0-293F,"471 MAIN ST, Unit 203",686700
18-0-293G,"471 MAIN ST, Unit 301",676800
18-0-293H,"471 MAIN ST, Unit 302",676800
18-0-293I,"471 MAIN ST, Unit 303",686700
18-0-293J,"471 MAIN ST, Unit 401",676800
18-0-293K,"471 MAIN ST, Unit 402",676800
18-0-293L,"471 MAIN ST, Unit 403",686700
18-0-237A,"472 MAIN ST, Unit A",841600
18-0-237B,"472 MAIN ST, Unit B",841600
18-0-237C,"472 MAIN ST, Unit C",841600
18-0-237D,"472 MAIN ST, Unit D",841600
18-0-280A,"519 MAIN ST, Unit A",642000
18-0-280B,"519 MAIN ST, Unit B",609200
16-0-230A,"55 MAIN ST, Unit 1",793300
16-0-230B,"55 MAIN ST, Unit 2",793300
19-0-272,"559 MAIN ST, Unit A",587600
19-0-272B,"559 MAIN ST, Unit B",615200
19-0-306A,"578 MAIN ST, Unit 1",519200
19-0-306,"578 MAIN ST, Unit 2",519100
19-0-1A,"588-1A MAIN ST, Unit 1A",292600
19-0-1B,"588-1B MAIN ST, Unit 1B",341400
19-0-1C,"588-1C MAIN ST, Unit 1C",298600
19-0-1D,"588-1D MAIN ST, Unit 1D",354500
19-0-2A,"588-2A MAIN ST, Unit 2A",357600
19-0-2B,"588-2B MAIN ST, Unit 2B",379000
19-0-2C,"588-2C MAIN ST, Unit 2C",357600
19-0-2D,"588-2D MAIN ST, Unit 2D",382300
19-0-3A,"588-3A MAIN ST, Unit 3A",357600
19-0-3B,"588-3B MAIN ST, Unit 3B",374100
19-0-3C,"588-3C MAIN ST, Unit 3C",357600
19-0-3D,"588-3D MAIN ST, Unit 3D",374400
19-0-4A,"588-4A MAIN ST, Unit 4A",335000
19-0-4B,"588-4B MAIN ST, Unit 4B",374100
19-0-4C,"588-4C MAIN ST, Unit 4C",360700
19-0-4D,"588-4D MAIN ST, Unit 4D",374100
19-0-259A,"597 MAIN ST, Unit A-1",723600
19-0-259A2,"597 MAIN ST, Unit A2",694600
19-0-259A3,"597 MAIN ST, Unit A3",695600
19-0-259A4,"597 MAIN ST, Unit A4",704800
19-0-259A5,"597 MAIN ST, Unit A5",695600
19-0-259B6,"597 MAIN ST, Unit B6",734700
19-0-259B7,"597 MAIN ST, Unit B7",742100
19-0-259C10,"597 MAIN ST, Unit C10",692400
19-0-259C11,"597 MAIN ST, Unit C11",722200
19-0-259C8,"597 MAIN ST, Unit C8",751900
19-0-259C9,"597 MAIN ST, Unit C9",736500
19-0-3141,"600 MAIN ST, Unit 1",362500
19-0-3142,"600 MAIN ST, Unit 2",382700
11-0-11B,"64 MAIN ST, Unit 11B",392200
11-0-12B,"64 MAIN ST, Unit 12B",400200
11-0-13B,"64 MAIN ST, Unit 13B",305500
11-0-14B,"64 MAIN ST, Unit 14B",401000
11-0-15B,"64 MAIN ST, Unit 15B",391200
11-0-16B,"64 MAIN ST, Unit 16B",430100
11-0-17B,"64 MAIN ST, Unit 17B",401900
11-0-18B,"64 MAIN ST, Unit 18B",392800
11-0-21B,"64 MAIN ST, Unit 21B",363000
11-0-22B,"64 MAIN ST, Unit 22B",422600
11-0-23B,"64 MAIN ST, Unit 23B",393500
11-0-24B,"64 MAIN ST, Unit 24B",362000
11-0-25B,"64 MAIN ST, Unit 25B",361800
11-0-26B,"64 MAIN ST, Unit 26B",402700
11-0-27B,"64 MAIN ST, Unit 27B",429400
11-0-28B,"64 MAIN ST, Unit 28B",363300
11-0-31B,"64 MAIN ST, Unit 31B",388000
11-0-32B,"64 MAIN ST, Unit 32B",370700
11-0-33B,"64 MAIN ST, Unit 33B",373500
11-0-34B,"64 MAIN ST, Unit 34B",414700
11-0-35B,"64 MAIN ST, Unit 35B",361800
11-0-36B,"64 MAIN ST, Unit 36B",390100
11-0-37B,"64 MAIN ST, Unit 37B",257600
11-0-38B,"64 MAIN ST, Unit 38B",371500
11-0-39B,"64 MAIN ST, Unit 39B",366300
11-0-41B,"64 MAIN ST, Unit 41B",363000
11-0-42B,"64 MAIN ST, Unit 42B",381100
11-0-43B,"64 MAIN ST, Unit 43B",371500
11-0-44B,"64 MAIN ST, Unit 44B",369500
11-0-45B,"64 MAIN ST, Unit 45B",386300
11-0-46B,"64 MAIN ST, Unit 46B",372100
11-0-47B,"64 MAIN ST, Unit 47B",257200
11-0-48B,"64 MAIN ST, Unit 48B",372300
11-0-49B,"64 MAIN ST, Unit 49B",363000
11-0-51B,"64 MAIN ST, Unit 51B",369500
11-0-52B,"64 MAIN ST, Unit 52B",403800
11-0-53B,"64 MAIN ST, Unit 53B",460500
11-0-54B,"64 MAIN ST, Unit 54B",362000
11-0-55B,"64 MAIN ST, Unit 55B",361600
11-0-56B,"64 MAIN ST, Unit 56B",370000
11-0-57B,"64 MAIN ST, Unit 57B",256200
11-0-58B,"64 MAIN ST, Unit 58B",380000
11-0-59B,"64 MAIN ST, Unit 59B",420100
11-0-11A,"66 MAIN ST, Unit 11A",416700
11-0-12A,"66 MAIN ST, Unit 12A",390600
11-0-13A,"66 MAIN ST, Unit 13A",241600
11-0-14A,"66 MAIN ST, Unit 14A",432800
11-0-15A,"66 MAIN ST, Unit 15A",393300
11-0-16A,"66 MAIN ST, Unit 16A",401000
11-0-17A,"66 MAIN ST, Unit 17A",414500
11-0-18A,"66 MAIN ST, Unit 18A",392800
11-0-21A,"66 MAIN ST, Unit 21A",362400
11-0-22A,"66 MAIN ST, Unit 22A",369400
11-0-23A,"66 MAIN ST, Unit 23A",405200
11-0-24A,"66 MAIN ST, Unit 24A",417500
11-0-25A,"66 MAIN ST, Unit 25A",362600
11-0-26A,"66 MAIN ST, Unit 26A",423200
11-0-27A,"66 MAIN ST, Unit 27A",428400
11-0-28A,"66 MAIN ST, Unit 28A",369100
11-0-31A,"66 MAIN ST, Unit 31A",362800
11-0-32A,"66 MAIN ST, Unit 32A",371900
11-0-33A,"66 MAIN ST, Unit 33A",395700
11-0-34A,"66 MAIN ST, Unit 34A",365800
11-0-35A,"66 MAIN ST, Unit 35A",365700
11-0-36A,"66 MAIN ST, Unit 36A",431700
11-0-37A,"66 MAIN ST, Unit 37A",256600
11-0-38A,"66 MAIN ST, Unit 38A",370200
11-0-39A,"66 MAIN ST, Unit 39A",362400
11-0-41A,"66 MAIN ST, Unit 41A",362400
11-0-42A,"66 MAIN ST, Unit 42A",425300
11-0-43A,"66 MAIN ST, Unit 43A",368600
11-0-44A,"66 MAIN ST, Unit 44A",362800
11-0-45A,"66 MAIN ST, Unit 45A",369500
11-0-46A,"66 MAIN ST, Unit 46A",376500
11-0-47A,"66 MAIN ST, Unit 47A",256400
11-0-48A,"66 MAIN ST, Unit 48A",373600
11-0-49A,"66 MAIN ST, Unit 49A",363200
11-0-51A,"66 MAIN ST, Unit 51A",412400
11-0-52A,"66 MAIN ST, Unit 52A",370000
11-0-53A,"66 MAIN ST, Unit 53A",385400
11-0-54A,"66 MAIN ST, Unit 54A",362800
11-0-55A,"66 MAIN ST, Unit 55A",363000
11-0-56A,"66 MAIN ST, Unit 56A",374200
11-0-57A,"66 MAIN ST, Unit 57A",256400
11-0-58A,"66 MAIN ST, Unit 58A",371900
11-0-59A,"66 MAIN ST, Unit 59A",362600
11-0-11C,"68 MAIN ST, Unit 11C",393000
11-0-12C,"68 MAIN ST, Unit 12C",431100
11-0-13C,"68 MAIN ST, Unit 13C",344900
11-0-14C,"68 MAIN ST, Unit 14C",399200
11-0-15C,"68 MAIN ST, Unit 15C",486000
11-0-16C,"68 MAIN ST, Unit 16C",401000
11-0-17C,"68 MAIN ST, Unit 17C",402300
11-0-18C,"68 MAIN ST, Unit 18C",426500
11-0-21C,"68 MAIN ST, Unit 21C",358800
11-0-22C,"68 MAIN ST, Unit 22C",395900
11-0-23C,"68 MAIN ST, Unit 23C",370200
11-0-24C,"68 MAIN ST, Unit 24C",362800
11-0-25C,"68 MAIN ST, Unit 25C",363900
11-0-26C,"68 MAIN ST, Unit 26C",419400
11-0-27C,"68 MAIN ST, Unit 27C",388600
11-0-28C,"68 MAIN ST, Unit 28C",395400
11-0-31C,"68 MAIN ST, Unit 31C",371000
11-0-32C,"68 MAIN ST, Unit 32C",369600
11-0-33C,"68 MAIN ST, Unit 33C",370700
11-0-34C,"68 MAIN ST, Unit 34C",362600
11-0-35C,"68 MAIN ST, Unit 35C",363900
11-0-36C,"68 MAIN ST, Unit 36C",370400
11-0-37C,"68 MAIN ST, Unit 37C",256400
11-0-38C,"68 MAIN ST, Unit 38C",395700
11-0-39C,"68 MAIN ST, Unit 39C",422500
11-0-41C,"68 MAIN ST, Unit 41C",361800
11-0-42C,"68 MAIN ST, Unit 42C",381800
11-0-43C,"68 MAIN ST, Unit 43C",400000
11-0-44C,"68 MAIN ST, Unit 44C",386900
11-0-45C,"68 MAIN ST, Unit 45C",409100
11-0-46C,"68 MAIN ST, Unit 46C",375500
11-0-47C,"68 MAIN ST, Unit 47C",256200
11-0-48C,"68 MAIN ST, Unit 48C",370000
11-0-49C,"68 MAIN ST, Unit 49C",362600
11-0-51C,"68 MAIN ST, Unit 51C",362600
11-0-52C,"68 MAIN ST, Unit 52C",369600
11-0-53C,"68 MAIN ST, Unit 53C",368400
11-0-54C,"68 MAIN ST, Unit 54C",362000
11-0-55C,"68 MAIN ST, Unit 55C",365000
11-0-56C,"68 MAIN ST, Unit 56C",369800
11-0-57C,"68 MAIN ST, Unit 57C",256200
11-0-58C,"68 MAIN ST, Unit 58C",364300
11-0-59C,"68 MAIN ST, Unit 59C",416400
16-0-377,"98-U-3 MAIN ST, Unit 3",328800
16-0-378,"98-U-4 MAIN ST, Unit 4",309400
16-0-379,"98-U-5 MAIN ST, Unit 5",376100
16-0-380,"98-U-6 MAIN ST, Unit 6",318300
16-0-376,"98-U-G2 MAIN ST, Unit G2",222200
16-0-375,"98 MAIN ST, Unit Unit G1",325500
18-0-160A,19 MAPLE ST,888900
18-0-160B,21 MAPLE ST,888900
18-0-159,"23 MAPLE ST, Unit 1",400300
18-0-159A,"23 MAPLE ST, Unit 2",487800
18-0-457,"24 MAPLE ST, Unit 24",474600
18-0-457A,"24-24A MAPLE ST, Unit 24A",522700
18-0-158A,"25 MAPLE ST, Unit A",765100
18-0-158B,"25 MAPLE ST, Unit B",665900
18-0-158C,"25 MAPLE ST, Unit C",782000
18-0-458A,"26 MAPLE ST, Unit A",620800
18-0-458B,"26 MAPLE ST, Unit B",608500
18-0-64A,"58 MAPLE ST, Unit 1",958900
18-0-64B,"58 MAPLE ST, Unit 2",958900
23-0-101C,"144 MARBLE ST, Unit 101",377300
23-0-102C,"144 MARBLE ST, Unit 102",378700
23-0-103C,"144 MARBLE ST, Unit 103",247000
23-0-104C,"144 MARBLE ST, Unit 104",261600
23-0-105C,"144 MARBLE ST, Unit 105",473800
23-0-106C,"144 MARBLE ST, Unit 106",383600
23-0-107C,"144 MARBLE ST, Unit 107",378700
23-0-108C,"144 MARBLE ST, Unit 108",379400
23-0-201C,"144 MARBLE ST, Unit 201",406400
23-0-202C,"144 MARBLE ST, Unit 202",423200
23-0-203C,"144 MARBLE ST, Unit 203",433100
23-0-204C,"144 MARBLE ST, Unit 204",349400
23-0-205C,"144 MARBLE ST, Unit 205",383000
23-0-206C,"144 MARBLE ST, Unit 206",430600
23-0-207C,"144 MARBLE ST, Unit 207",448400
23-0-208C,"144 MARBLE ST, Unit 208",423400
23-0-301C,"144 MARBLE ST, Unit 301",378700
23-0-302C,"144 MARBLE ST, Unit 302",378700
23-0-303C,"144 MARBLE ST, Unit 303",390600
23-0-304C,"144 MARBLE ST, Unit 304",337500
23-0-305C,"144 MARBLE ST, Unit 305",428500
23-0-306C,"144 MARBLE ST, Unit 306",384000
23-0-307C,"144 MARBLE ST, Unit 307",383600
23-0-308C,"144 MARBLE ST, Unit 308",379000
23-0-401C,"144 MARBLE ST, Unit 401",378700
23-0-402C,"144 MARBLE ST, Unit 402",398400
23-0-403C,"144 MARBLE ST, Unit 403",383600
23-0-404C,"144 MARBLE ST, Unit 404",308000
23-0-405C,"144 MARBLE ST, Unit 405",407900
23-0-406C,"144 MARBLE ST, Unit 406",428900
23-0-407C,"144 MARBLE ST, Unit 407",381900
23-0-408C,"144 MARBLE ST, Unit 408",424500
23-0-501C,"144 MARBLE ST, Unit 501",474600
23-0-502C,"144 MARBLE ST, Unit 502",400200
23-0-503C,"144 MARBLE ST, Unit 503",383600
23-0-504C,"144 MARBLE ST, Unit 504",308000
23-0-505C,"144 MARBLE ST, Unit 505",421000
23-0-506C,"144 MARBLE ST, Unit 506",384300
23-0-507C,"144 MARBLE ST, Unit 507",378700
23-0-508C,"144 MARBLE ST, Unit 508",378700
23-0-201A,"146 MARBLE ST, Unit 201",355100
23-0-202A,"146 MARBLE ST, Unit 202",361200
23-0-203A,"146 MARBLE ST, Unit 203",366900
23-0-204A,"146 MARBLE ST, Unit 204",409000
23-0-205A,"146 MARBLE ST, Unit 205",365700
23-0-206A,"146 MARBLE ST, Unit 206",367700
23-0-207A,"146 MARBLE ST, Unit 207",231600
23-0-208A,"146 MARBLE ST, Unit 208",170600
23-0-209A,"146 MARBLE ST, Unit 209",368500
23-0-210A,"146 MARBLE ST, Unit 210",366900
23-0-211A,"146 MARBLE ST, Unit 211",391700
23-0-212A,"146 MARBLE ST, Unit 212",393400
23-0-213A,"146 MARBLE ST, Unit 213",369800
23-0-214A,"146 MARBLE ST, Unit 214",388800
23-0-215A,"146 MARBLE ST, Unit 215",397800
23-0-216A,"146 MARBLE ST, Unit 216",422600
23-0-301A,"146 MARBLE ST, Unit 301",387300
23-0-302A,"146 MARBLE ST, Unit 302",372300
23-0-303A,"146 MARBLE ST, Unit 303",446600
23-0-304A,"146 MARBLE ST, Unit 304",303300
23-0-305A,"146 MARBLE ST, Unit 305",377800
23-0-306A,"146 MARBLE ST, Unit 306",376200
23-0-307A,"146 MARBLE ST, Unit 307",395800
23-0-308A,"146 MARBLE ST, Unit 308",372400
23-0-401A,"146 MARBLE ST, Unit 401",397600
23-0-402A,"146 MARBLE ST, Unit 402",443900
23-0-403A,"146 MARBLE ST, Unit 403",378700
23-0-404A,"146 MARBLE ST, Unit 404",304800
23-0-405A,"146 MARBLE ST, Unit 405",401100
23-0-406A,"146 MARBLE ST, Unit 406",376500
23-0-407A,"146 MARBLE ST, Unit 407",420000
23-0-408A,"146 MARBLE ST, Unit 408",395900
23-0-501A,"146 MARBLE ST, Unit 501",428300
23-0-502A,"146 MARBLE ST, Unit 502",422900
23-0-503A,"146 MARBLE ST, Unit 503",380400
23-0-504A,"146 MARBLE ST, Unit 504",326000
23-0-505A,"146 MARBLE ST, Unit 505",382000
23-0-506A,"146 MARBLE ST, Unit 506",434100
23-0-507A,"146 MARBLE ST, Unit 507",391500
23-0-508A,"146 MARBLE ST, Unit 508",423500
23-0-101B,"148 MARBLE ST, Unit 101",370100
23-0-102B,"148 MARBLE ST, Unit 102",365700
23-0-103B,"148 MARBLE ST, Unit 103",287400
23-0-104B,"148 MARBLE ST, Unit 104",269500
23-0-105B,"148 MARBLE ST, Unit 105",441300
23-0-106B,"148 MARBLE ST, Unit 106",441000
23-0-107B,"148 MARBLE ST, Unit 107",416500
23-0-108B,"148 MARBLE ST, Unit 108",363900
23-0-201B,"148 MARBLE ST, Unit 201",392500
23-0-202B,"148 MARBLE ST, Unit 202",471300
23-0-203B,"148 MARBLE ST, Unit 203",379000
23-0-204B,"148 MARBLE ST, Unit 204",302000
23-0-205B,"148 MARBLE ST, Unit 205",376300
23-0-206B,"148 MARBLE ST, Unit 206",396500
23-0-207B,"148 MARBLE ST, Unit 207",370100
23-0-208B,"148 MARBLE ST, Unit 208",369800
23-0-301B,"148 MARBLE ST, Unit 301",392000
23-0-302B,"148 MARBLE ST, Unit 302",371100
23-0-303B,"148 MARBLE ST, Unit 303",376200
23-0-304B,"148 MARBLE ST, Unit 304",302000
23-0-305B,"148 MARBLE ST, Unit 305",375500
23-0-306B,"148 MARBLE ST, Unit 306",375500
23-0-307B,"148 MARBLE ST, Unit 307",440900
23-0-308B,"148 MARBLE ST, Unit 308",418600
23-0-401B,"148 MARBLE ST, Unit 401",378800
23-0-402B,"148 MARBLE ST, Unit 402",403500
23-0-403B,"148 MARBLE ST, Unit 403",376200
23-0-404B,"148 MARBLE ST, Unit 404",302000
23-0-405B,"148 MARBLE ST, Unit 405",417900
23-0-406B,"148 MARBLE ST, Unit 406",378700
23-0-407B,"148 MARBLE ST, Unit 407",419100
23-0-408B,"148 MARBLE ST, Unit 408",371000
23-0-501B,"148 MARBLE ST, Unit 501",375800
23-0-502B,"148 MARBLE ST, Unit 502",402100
23-0-503B,"148 MARBLE ST, Unit 503",398500
23-0-504B,"148 MARBLE ST, Unit 504",300700
23-0-505B,"148 MARBLE ST, Unit 505",394600
23-0-506B,"148 MARBLE ST, Unit 506",424200
23-0-507B,"148 MARBLE ST, Unit 507",370800
23-0-508B,"148 MARBLE ST, Unit 508",426200
18-0-333A,18 MARBLE ST,470400
18-0-333B,20 MARBLE ST,441700
18-0-335,"26 MARBLE ST, Unit 1",425700
18-0-335C,"26 MARBLE ST, Unit 2",466700
18-0-335B,"28 MARBLE ST, Unit 1",424200
18-0-335D,"28 MARBLE ST, Unit 2",435700
11-0-375,"2-U-1 NIXON LN, Unit 1",267800
11-0-376,"2-U-2 NIXON LN, Unit 2",387800
11-0-377,"2-U-3 NIXON LN, Unit 3",317700
11-0-378,"2-U-4 NIXON LN, Unit 4",396600
11-0-379,"2-U-5 NIXON LN, Unit 5",396600
11-0-380,"2-U-6 NIXON LN, Unit 6",375700
11-0-381,"4-U-1 NIXON LN, Unit 1",291400
11-0-382,"4-U-2 NIXON LN, Unit 2",246700
11-0-383,"4-U-3 NIXON LN, Unit 3",319400
11-0-384,"4-U-4 NIXON LN, Unit 4",369100
11-0-385,"4-U-5 NIXON LN, Unit 5",334900
11-0-386,"4-U-6 NIXON LN, Unit 6",316900
4-0-A101,"100 PARK TERR DR, Unit 101",414400
4-0-A102,"100 PARK TERR DR, Unit 102",397900
4-0-A103,"100 PARK TERR DR, Unit 103",369400
4-0-A104,"100 PARK TERR DR, Unit 104",414400
4-0-A105,"100 PARK TERR DR, Unit 105",352800
4-0-A106,"100 PARK TERR DR, Unit 106",385000
4-0-A121,"100 PARK TERR DR, Unit 121",368800
4-0-A122,"100 PARK TERR DR, Unit 122",325800
4-0-A123,"100 PARK TERR DR, Unit 123",404600
4-0-A124,"100 PARK TERR DR, Unit 124",404600
4-0-A125,"100 PARK TERR DR, Unit 125",349300
4-0-A126,"100 PARK TERR DR, Unit 126",372700
4-0-A127,"100 PARK TERR DR, Unit 127",347000
4-0-A128,"100 PARK TERR DR, Unit 128",347000
4-0-A131,"100 PARK TERR DR, Unit 131",372700
4-0-A132,"100 PARK TERR DR, Unit 132",329700
4-0-A133,"100 PARK TERR DR, Unit 133",401800
4-0-A134,"100 PARK TERR DR, Unit 134",405300
4-0-A135,"100 PARK TERR DR, Unit 135",330500
4-0-A136,"100 PARK TERR DR, Unit 136",372700
4-0-A137,"100 PARK TERR DR, Unit 137",307500
4-0-A138,"100 PARK TERR DR, Unit 138",399400
4-0-A141,"100 PARK TERR DR, Unit 141",354700
4-0-A142,"100 PARK TERR DR, Unit 142",329700
4-0-A143,"100 PARK TERR DR, Unit 143",411100
4-0-A144,"100 PARK TERR DR, Unit 144",401800
4-0-A145,"100 PARK TERR DR, Unit 145",327000
4-0-A146,"100 PARK TERR DR, Unit 146",372700
4-0-A147,"100 PARK TERR DR, Unit 147",355900
4-0-A148,"100 PARK TERR DR, Unit 148",347000
4-0-A151,"100 PARK TERR DR, Unit 151",372700
4-0-A152,"100 PARK TERR DR, Unit 152",292100
4-0-A153,"100 PARK TERR DR, Unit 153",401800
4-0-A154,"100 PARK TERR DR, Unit 154",431800
4-0-A155,"100 PARK TERR DR, Unit 155",327000
4-0-A156,"100 PARK TERR DR, Unit 156",372700
4-0-A157,"100 PARK TERR DR, Unit 157",347000
4-0-A158,"100 PARK TERR DR, Unit 158",350500
4-0-A201,"200 PARK TERR DR, Unit 201",407700
4-0-A202,"200 PARK TERR DR, Unit 202",401400
4-0-A203,"200 PARK TERR DR, Unit 203",372900
4-0-A204,"200 PARK TERR DR, Unit 204",414200
4-0-A205,"200 PARK TERR DR, Unit 205",324300
4-0-A206,"200 PARK TERR DR, Unit 206",352800
4-0-A221,"200 PARK TERR DR, Unit 221",372700
4-0-A222,"200 PARK TERR DR, Unit 222",292100
4-0-A223,"200 PARK TERR DR, Unit 223",356000
4-0-A224,"200 PARK TERR DR, Unit 224",410500
4-0-A225,"200 PARK TERR DR, Unit 225",327000
4-0-A226,"200 PARK TERR DR, Unit 226",379400
4-0-A227,"200 PARK TERR DR, Unit 227",327300
4-0-A228,"200 PARK TERR DR, Unit 228",390500
4-0-A231,"200 PARK TERR DR, Unit 231",372700
4-0-A232,"200 PARK TERR DR, Unit 232",333200
4-0-A233,"200 PARK TERR DR, Unit 233",401800
4-0-A234,"200 PARK TERR DR, Unit 234",405000
4-0-A235,"200 PARK TERR DR, Unit 235",327000
4-0-A236,"200 PARK TERR DR, Unit 236",379400
4-0-A237,"200 PARK TERR DR, Unit 237",353800
4-0-A238,"200 PARK TERR DR, Unit 238",376200
4-0-A241,"200 PARK TERR DR, Unit 241",372700
4-0-A242,"200 PARK TERR DR, Unit 242",333200
4-0-A243,"200 PARK TERR DR, Unit 243",401800
4-0-A244,"200 PARK TERR DR, Unit 244",405000
4-0-A245,"200 PARK TERR DR, Unit 245",333100
4-0-A246,"200 PARK TERR DR, Unit 246",372700
4-0-A247,"200 PARK TERR DR, Unit 247",330600
